Index,Link
11,/realme-9i-5g-rocking-black-128-gb/p/itm32c638d54e6b5?pid=MOBGGHPFDGSBVH6U&lid=LSTMOBGGHPFDGSBVH6UML2D7I&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_256&otracker=browse&fm=organic&iid=28e0d4c6-1545-49c9-b2f9-852c0752f2cc.MOBGGHPFDGSBVH6U.SEARCH&ppt=None&ppn=None&ssid=33mhmei1lc0000001680363649890
11,/vivo-y15s-wave-green-32-gb/p/itm3a7aa95e1360b?pid=MOBGBNPZCFZWMYV6&lid=LSTMOBGBNPZCFZWMYV60DLU7G&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_257&otracker=browse&fm=organic&iid=28e0d4c6-1545-49c9-b2f9-852c0752f2cc.MOBGBNPZCFZWMYV6.SEARCH&ppt=None&ppn=None&ssid=33mhmei1lc0000001680363649890
11,/vivo-y15s-mystic-blue-32-gb/p/itm3a7aa95e1360b?pid=MOBGBNPZASQCAKYG&lid=LSTMOBGBNPZASQCAKYGQNSUS3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_258&otracker=browse&fm=organic&iid=28e0d4c6-1545-49c9-b2f9-852c0752f2cc.MOBGBNPZASQCAKYG.SEARCH&ppt=None&ppn=None&ssid=33mhmei1lc0000001680363649890
11,/realme-9i-5g-soulful-blue-64-gb/p/itm32c638d54e6b5?pid=MOBGGHPFGD3H4MJG&lid=LSTMOBGGHPFGD3H4MJGTOYEDA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_259&otracker=browse&fm=organic&iid=28e0d4c6-1545-49c9-b2f9-852c0752f2cc.MOBGGHPFGD3H4MJG.SEARCH&ppt=None&ppn=None&ssid=33mhmei1lc0000001680363649890
11,/gfive-u106/p/itma402ce232dce8?pid=MOBFRRA8YMWJHRSG&lid=LSTMOBFRRA8YMWJHRSGAEKV38&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_260&otracker=browse&fm=organic&iid=28e0d4c6-1545-49c9-b2f9-852c0752f2cc.MOBFRRA8YMWJHRSG.SEARCH&ppt=None&ppn=None&ssid=33mhmei1lc0000001680363649890
11,/redmi-note-11s-polar-white-64-gb/p/itm78c153a7d5341?pid=MOBGHDXJVGEESYVW&lid=LSTMOBGHDXJVGEESYVWYIZMTR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_261&otracker=browse&fm=organic&iid=28e0d4c6-1545-49c9-b2f9-852c0752f2cc.MOBGHDXJVGEESYVW.SEARCH&ppt=None&ppn=None&ssid=33mhmei1lc0000001680363649890
11,/motorola-g40-fusion-dynamic-gray-64-gb/p/itm689c3821fea61?pid=MOBFWSF8XRR9GKCV&lid=LSTMOBFWSF8XRR9GKCVJNEFKW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_262&otracker=browse&fm=organic&iid=28e0d4c6-1545-49c9-b2f9-852c0752f2cc.MOBFWSF8XRR9GKCV.SEARCH&ppt=None&ppn=None&ssid=33mhmei1lc0000001680363649890
11,/realme-narzo-50-speed-black-64-gb/p/itm9d47ef5d10145?pid=MOBGC2E7QBD3ARH2&lid=LSTMOBGC2E7QBD3ARH2ELYNAA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_263&otracker=browse&fm=organic&iid=28e0d4c6-1545-49c9-b2f9-852c0752f2cc.MOBGC2E7QBD3ARH2.SEARCH&ppt=None&ppn=None&ssid=33mhmei1lc0000001680363649890
11,/redmi-a1-light-green-32-gb/p/itmecc9e7ba0a1df?pid=MOBGGYBAHSAJVKHP&lid=LSTMOBGGYBAHSAJVKHPLQ4OVB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_11_264&otracker=browse&fm=organic&iid=28e0d4c6-1545-49c9-b2f9-852c0752f2cc.MOBGGYBAHSAJVKHP.SEARCH&ppt=None&ppn=None&ssid=33mhmei1lc0000001680363649890
12,/lava-a3/p/itma768345a8b2ca?pid=MOBFFTG39EVNDGH8&lid=LSTMOBFFTG39EVNDGH8PX1DAM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_265&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBFFTG39EVNDGH8.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/dizo-star-300/p/itm20c98510989dc?pid=MOBG2MCC6EXZ33N7&lid=LSTMOBG2MCC6EXZ33N7XT0XSH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_266&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBG2MCC6EXZ33N7.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/redmi-a1-light-green-32-gb/p/itmecc9e7ba0a1df?pid=MOBGGYBAHSAJVKHP&lid=LSTMOBGGYBAHSAJVKHPLQ4OVB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_267&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGGYBAHSAJVKHP.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/samsung-galaxy-s21-fe-5g-white-128-gb/p/itme7ee482a0b7f0?pid=MOBGE8DZ5VYDPUZT&lid=LSTMOBGE8DZ5VYDPUZTM0ZPM7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_268&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGE8DZ5VYDPUZT.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/realme-narzo-50-speed-black-64-gb/p/itm9d47ef5d10145?pid=MOBGC2E7QBD3ARH2&lid=LSTMOBGC2E7QBD3ARH2ELYNAA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_269&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGC2E7QBD3ARH2.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/motorola-e13-creamy-white-64-gb/p/itmf87f249bb5abb?pid=MOBGKHNBAVKAEMFX&lid=LSTMOBGKHNBAVKAEMFXOGIXD3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_270&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGKHNBAVKAEMFX.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/infinix-hot-20-5g-blaster-green-64-gb/p/itm6646cdd2ff265?pid=MOBGK23WNCHUNEYW&lid=LSTMOBGK23WNCHUNEYWX77ZO2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_271&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGK23WNCHUNEYW.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/infinix-hot-20-5g-space-blue-64-gb/p/itm6646cdd2ff265?pid=MOBGK23W5QZQGSZW&lid=LSTMOBGK23W5QZQGSZWAQX3AN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_272&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGK23W5QZQGSZW.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/motorola-e13-cosmic-black-64-gb/p/itmff82e2304224e?pid=MOBGKHNB6PCCHQHS&lid=LSTMOBGKHNB6PCCHQHSPUZJ4J&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_273&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGKHNB6PCCHQHS.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/motorola-g32-satin-silver-64-gb/p/itm264e8f39d3934?pid=MOBGEA3CGNUPBCD2&lid=LSTMOBGEA3CGNUPBCD2VDDYC6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_274&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGEA3CGNUPBCD2.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/samsung-galaxy-m04-dark-blue-64-gb/p/itm588bf37c1ede1?pid=MOBGH8GHMWZWBGNG&lid=LSTMOBGH8GHMWZWBGNGCIUO41&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_275&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGH8GHMWZWBGNG.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/infinix-hot-12-pro-electric-blue-64-gb/p/itma4cb88f2b0117?pid=MOBGGMHWKXUTMWGK&lid=LSTMOBGGMHWKXUTMWGKLRRPSC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_276&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGGMHWKXUTMWGK.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/infinix-hot-12-pro-lightsaber-green-64-gb/p/itma4cb88f2b0117?pid=MOBGGMHWTUSCKEJ5&lid=LSTMOBGGMHWTUSCKEJ5016HEM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_277&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGGMHWTUSCKEJ5.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/samsung-galaxy-m33-5g-deep-ocean-blue-128-gb/p/itm94f0e328edc9d?pid=MOBGHDXFZQPTVXF5&lid=LSTMOBGHDXFZQPTVXF5R14MKC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_278&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGHDXFZQPTVXF5.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/redmi-note-12-pro-5g-stardust-purple-256-gb/p/itmb3d6f68dfb5d2?pid=MOBGH2UVFMVF8PHG&lid=LSTMOBGH2UVFMVF8PHG41SQKJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_279&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGH2UVFMVF8PHG.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/oppo-f21-pro-sunset-orange-128-gb/p/itm2e204aa2f6ac7?pid=MOBGDECUFTXAAGYU&lid=LSTMOBGDECUFTXAAGYUCI3IWK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_280&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGDECUFTXAAGYU.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/samsung-galaxy-s21-fe-5g-lavender-128-gb/p/itm3b094762fb621?pid=MOBGBNBDZJ5Q3RXK&lid=LSTMOBGBNBDZJ5Q3RXKUCNNBS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_281&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGBNBDZJ5Q3RXK.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/micromax-x818/p/itmf4ecd9e0919ca?pid=MOBG6XZBJN3GNEQZ&lid=LSTMOBG6XZBJN3GNEQZVHE7VR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_282&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBG6XZBJN3GNEQZ.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/micromax-x818/p/itmf4ecd9e0919ca?pid=MOBG6XZBBGUEFGH5&lid=LSTMOBG6XZBBGUEFGH5KQ5C8J&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_283&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBG6XZBBGUEFGH5.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/samsung-galaxy-a03-core-onyx-32-gb/p/itm417920baf19ea?pid=MOBGMB5KCW8ZF2UC&lid=LSTMOBGMB5KCW8ZF2UCYID0AG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_284&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGMB5KCW8ZF2UC.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/motorola-a70/p/itm27cee4715775f?pid=MOBG7ZG9RDY83595&lid=LSTMOBG7ZG9RDY83595LIHRKV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_285&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBG7ZG9RDY83595.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/lava-hero-600i/p/itmc073c6c486cc3?pid=MOBGKFJFDD8YXT2Z&lid=LSTMOBGKFJFDD8YXT2ZKHTWNA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_286&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGKFJFDD8YXT2Z.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/motorola-g82-5g-white-lily-128-gb/p/itm0ff99785d62ad?pid=MOBGBEU72QZHCSQZ&lid=LSTMOBGBEU72QZHCSQZU8WINI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_287&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGBEU72QZHCSQZ.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
12,/realme-9i-5g-metallica-gold-128-gb/p/itm32c638d54e6b5?pid=MOBGGHPF4ZJNU4HE&lid=LSTMOBGGHPF4ZJNU4HEPAAADH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_288&otracker=browse&fm=organic&iid=1d56bcb1-348d-49e0-98f8-81f141d7f213.MOBGGHPF4ZJNU4HE.SEARCH&ppt=None&ppn=None&ssid=5i8qvkza680000001680363650685
13,/realme-9i-5g-metallica-gold-128-gb/p/itm32c638d54e6b5?pid=MOBGGHPF4ZJNU4HE&lid=LSTMOBGGHPF4ZJNU4HE5JDWN1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_289&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGGHPF4ZJNU4HE.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/kechaoda-a26/p/itmfcvuscszh9sjb?pid=MOBFCVSRURZV2NFR&lid=LSTMOBFCVSRURZV2NFR33U2RM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_290&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBFCVSRURZV2NFR.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/redmi-note-11-starburst-white-64-gb/p/itme81102bba3838?pid=MOBGHDXJNRAAV5HV&lid=LSTMOBGHDXJNRAAV5HVLMDXHC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_291&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGHDXJNRAAV5HV.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/redmi-note-11-horizon-blue-64-gb/p/itme81102bba3838?pid=MOBGHXQYGGYHPYTP&lid=LSTMOBGHXQYGGYHPYTPDRI0EB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_292&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGHXQYGGYHPYTP.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/realme-10-rush-black-64-gb/p/itmd6481542c3c73?pid=MOBGH2VFXREZWPYV&lid=LSTMOBGH2VFXREZWPYVLLSV7Z&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_293&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGH2VFXREZWPYV.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/redmi-note-11-space-black-64-gb/p/itme81102bba3838?pid=MOBGHDXFPSHVGXUQ&lid=LSTMOBGHDXFPSHVGXUQIM4CFJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_294&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGHDXFPSHVGXUQ.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/redmi-10a-sport-sea-blue-128-gb/p/itm6482ef8ffd222?pid=MOBGHDXFQDHSPYVX&lid=LSTMOBGHDXFQDHSPYVXH0S8JZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_295&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGHDXFQDHSPYVX.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/oneplus-11r-5g-sonic-black-256-gb/p/itmd8344a066fd54?pid=MOBGN3AUFRGVERFB&lid=LSTMOBGN3AUFRGVERFBXVHDHS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_296&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGN3AUFRGVERFB.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/realme-c30s-stripe-blue-32-gb/p/itmc206e2354c00f?pid=MOBGHBJGUT83KCY8&lid=LSTMOBGHBJGUT83KCY8FFJVLW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_297&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGHBJGUT83KCY8.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/realme-c30s-stripe-black-32-gb/p/itmc206e2354c00f?pid=MOBGHBJGCTJKDSSG&lid=LSTMOBGHBJGCTJKDSSGB9GXB3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_298&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGHBJGCTJKDSSG.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/motorola-g40-fusion-frosted-champagne-128-gb/p/itm78278061a0e25?pid=MOBFWSF8Q3XAHTZH&lid=LSTMOBFWSF8Q3XAHTZHTDSTV0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_299&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBFWSF8Q3XAHTZH.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/lava-a1-2021/p/itm5db457e81ae9f?pid=MOBG6GZSTTKUYCZ2&lid=LSTMOBG6GZSTTKUYCZ2PNWF8M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_300&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBG6GZSTTKUYCZ2.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/motorola-a70/p/itm27cee4715775f?pid=MOBG7ZG9HRRNUJBP&lid=LSTMOBG7ZG9HRRNUJBPNSIQTP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_301&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBG7ZG9HRRNUJBP.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/redmi-note-12-pro-5g-iceberg-blue-256-gb/p/itmc41b2b02af0da?pid=MOBGH2UVGCGZZT2V&lid=LSTMOBGH2UVGCGZZT2VTHFSHD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_302&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGH2UVGCGZZT2V.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/itel-ace-2/p/itm6e81a08a45192?pid=MOBGCC98RKMXSTFH&lid=LSTMOBGCC98RKMXSTFHMG02VQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_303&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGCC98RKMXSTFH.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/itel-ace-2/p/itm6e81a08a45192?pid=MOBGCC98BSDUFYGF&lid=LSTMOBGCC98BSDUFYGFYWYF6V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_304&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGCC98BSDUFYGF.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/nokia-105-ss/p/itm5319c7a0413cb?pid=MOBEWXFKRHBRWFD5&lid=LSTMOBEWXFKRHBRWFD5MIYVOR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_305&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBEWXFKRHBRWFD5.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/apple-iphone-13-green-128-gb/p/itm18a55937b2607?pid=MOBGC9VGSU9DWGJZ&lid=LSTMOBGC9VGSU9DWGJZ0Q1T8E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_306&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGC9VGSU9DWGJZ.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/samsung-galaxy-m33-5g-emarld-brown-128-gb/p/itm67754fcbb32df?pid=MOBGHDXFMGPFGGPV&lid=LSTMOBGHDXFMGPFGGPVMRAOBC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_307&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGHDXFMGPFGGPV.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/oneplus-nord-2t-5g-jade-fog-128-gb/p/itm31ac32e308282?pid=MOBGHBZHFAUYKH3U&lid=LSTMOBGHBZHFAUYKH3UZOFHRX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_308&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGHBZHFAUYKH3U.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/nokia-105ss-plus/p/itm0beb6d5bc656f?pid=MOBGEP36ZBKBCNV4&lid=LSTMOBGEP36ZBKBCNV4E1ZLA7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_309&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGEP36ZBKBCNV4.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/realme-c11-2021-cool-grey-32-gb/p/itmbd856acb97c38?pid=MOBG4BEGX8QYNKGZ&lid=LSTMOBG4BEGX8QYNKGZ8JGQTA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_310&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBG4BEGX8QYNKGZ.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/realme-c11-2021-cool-blue-32-gb/p/itmbd856acb97c38?pid=MOBG4BEG3HG78BDG&lid=LSTMOBG4BEG3HG78BDGRJG1GC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_311&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBG4BEG3HG78BDG.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
13,/samsung-galaxy-m13-aqua-green-64-gb/p/itmf8992660986e8?pid=MOBGHDXFBFEFF7X3&lid=LSTMOBGHDXFBFEFF7X3VAZEOD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_312&otracker=browse&fm=organic&iid=3e9448c5-39b1-4a7c-b267-d9be153398ba.MOBGHDXFBFEFF7X3.SEARCH&ppt=None&ppn=None&ssid=6mg2pcssds0000001680363651392
14,/itel-magicx-pro/p/itmcef54060f2340?pid=MOBGK2B79CYXC3ZP&lid=LSTMOBGK2B79CYXC3ZPBOR2VE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_313&otracker=browse&fm=organic&iid=857710d9-76a1-43db-99c7-5bb4b5a1985c.MOBGK2B79CYXC3ZP.SEARCH&ppt=None&ppn=None&ssid=6c7ybq0qj40000001680363651931
14,/motorola-g31-baby-blue-64-gb/p/itm79b9c53dd7e64?pid=MOBG3E8WH8DCRM8H&lid=LSTMOBG3E8WH8DCRM8HGGMZCV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_314&otracker=browse&fm=organic&iid=857710d9-76a1-43db-99c7-5bb4b5a1985c.MOBG3E8WH8DCRM8H.SEARCH&ppt=None&ppn=None&ssid=6c7ybq0qj40000001680363651931
14,/infinix-hot-12-pro-halo-white-64-gb/p/itma4cb88f2b0117?pid=MOBGGMHWBGM2X5R3&lid=LSTMOBGGMHWBGM2X5R36QGSOI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_315&otracker=browse&fm=organic&iid=857710d9-76a1-43db-99c7-5bb4b5a1985c.MOBGGMHWBGM2X5R3.SEARCH&ppt=None&ppn=None&ssid=6c7ybq0qj40000001680363651931
14,/infinix-hot-12-pro-racing-black-64-gb/p/itma4cb88f2b0117?pid=MOBGGMHWWGXZGMAG&lid=LSTMOBGGMHWWGXZGMAG8SITLY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_316&otracker=browse&fm=organic&iid=857710d9-76a1-43db-99c7-5bb4b5a1985c.MOBGGMHWWGXZGMAG.SEARCH&ppt=None&ppn=None&ssid=6c7ybq0qj40000001680363651931
14,/realme-narzo-50a-prime-flash-black-64-gb/p/itme4d0057655986?pid=MOBGGMMPQH6CRTHR&lid=LSTMOBGGMMPQH6CRTHR0MXAJU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_317&otracker=browse&fm=organic&iid=857710d9-76a1-43db-99c7-5bb4b5a1985c.MOBGGMMPQH6CRTHR.SEARCH&ppt=None&ppn=None&ssid=6c7ybq0qj40000001680363651931
14,/micromax-x778/p/itm372cb161da595?pid=MOBG6XZB4WJJ6MRJ&lid=LSTMOBG6XZB4WJJ6MRJQJXM9V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_318&otracker=browse&fm=organic&iid=857710d9-76a1-43db-99c7-5bb4b5a1985c.MOBG6XZB4WJJ6MRJ.SEARCH&ppt=None&ppn=None&ssid=6c7ybq0qj40000001680363651931
14,/lava-a1-2021/p/itmc65e39a60ed05?pid=MOBG5JYQZHBMYAQD&lid=LSTMOBG5JYQZHBMYAQD9IMVWT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_319&otracker=browse&fm=organic&iid=857710d9-76a1-43db-99c7-5bb4b5a1985c.MOBG5JYQZHBMYAQD.SEARCH&ppt=None&ppn=None&ssid=6c7ybq0qj40000001680363651931
14,/samsung-galaxy-a03-core-bronze-32-gb/p/itmdb8028fa21ea1?pid=MOBGKS7MX2UTGB9R&lid=LSTMOBGKS7MX2UTGB9RSHAPUZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_320&otracker=browse&fm=organic&iid=857710d9-76a1-43db-99c7-5bb4b5a1985c.MOBGKS7MX2UTGB9R.SEARCH&ppt=None&ppn=None&ssid=6c7ybq0qj40000001680363651931
